neighbourhood_group_cleansed,host_is_superhost,latitude,longitude,kitchen,patio or balcony,elevator,air conditioning,review_scores_rating,room_type_encoded,bedrooms_encoded,price,price_category,distance_from_city_center,distance_category
Centro,t,40.42704,-3.71245,1,1,1,1,5.0,2,1,170.0,Luxury,1.3818021107601395,1-2 km
Centro,t,40.41704,-3.70192,1,0,0,1,4.71,2,1,153.0,Luxury,0.12500807387723006,<1 km
Centro,t,40.40628,-3.69829,1,0,1,1,0.0,2,0,165.0,Luxury,1.2380176980291075,1-2 km
Centro,f,40.41139801941787,-3.702159188407072,1,0,0,1,4.5,1,0,67.0,Low-Cost,0.6011345017886973,<1 km
Chamberí,f,40.42914399838777,-3.7007808839028487,1,0,1,1,0.0,2,1,192.0,Luxury,1.397365481088955,1-2 km
Chamberí,f,40.43038,-3.70101,1,1,1,1,0.0,2,1,170.0,Luxury,1.5306713191665469,1-2 km
Centro,f,40.42165,-3.707,1,0,1,1,4.35,2,0,104.0,Economic,0.6288631759778746,<1 km
Centro,t,40.41987280780724,-3.70289383554284,1,0,1,0,4.6,2,0,140.0,Economic,0.3516009722387337,<1 km
Chamberí,t,40.43049,-3.71085,1,0,1,0,4.89,2,1,159.0,Luxury,1.656989436046561,1-2 km
Moncloa - Aravaca,t,40.42291,-3.71251,1,0,1,0,4.69,2,1,189.0,Luxury,1.0368784874151524,1-2 km
Arganzuela,f,40.403914497333446,-3.704157479443048,1,0,0,0,0.0,1,0,17.0,Low-Cost,1.4265917632016534,1-2 km
Centro,f,40.42602,-3.70082,1,0,0,1,0.0,2,1,262.0,Luxury,1.0548893180102459,1-2 km
Centro,f,40.410744,-3.7009776,1,0,1,1,5.0,2,1,150.0,Luxury,0.6948817833556787,<1 km
Centro,t,40.42173,-3.70998,1,1,0,1,4.43,2,0,159.0,Luxury,0.7907549620230955,<1 km
Centro,t,40.42411,-3.70128,1,0,1,1,4.69,2,0,86.0,Economic,0.8390341862942668,<1 km
Centro,f,40.42128,-3.69951,0,0,1,0,4.71,1,0,64.0,Low-Cost,0.6009615075013045,<1 km
Centro,t,40.4152267,-3.7030984,1,1,1,1,4.97,2,0,158.0,Luxury,0.16828539981555296,<1 km
Centro,f,40.41696,-3.70197,1,0,1,1,4.92,2,0,106.0,Economic,0.11870906631108251,<1 km
Centro,f,40.41504,-3.71062,1,0,1,0,4.88,1,0,107.0,Economic,0.6443799276829721,<1 km
Centro,t,40.4100976,-3.6959337,1,0,0,0,4.73,2,0,127.0,Economic,0.9678804366710798,<1 km
Centro,f,40.42188,-3.70251,1,1,1,1,4.53,2,0,78.0,Low-Cost,0.5770484407638657,<1 km
Centro,f,40.41175,-3.70748,1,0,1,1,4.56,2,1,401.0,Luxury,0.6553050737777227,<1 km
Centro,f,40.4237,-3.69786,1,0,1,1,4.21,2,1,158.0,Luxury,0.9033099562046564,<1 km
Centro,t,40.41655,-3.70331,1,1,1,1,4.83,2,1,134.0,Economic,0.02005473451917162,<1 km
Centro,t,40.422156331273335,-3.703120075973019,1,1,0,0,4.71,1,0,44.0,Low-Cost,0.6037762050736307,<1 km
Centro,t,40.41239,-3.70304,1,0,0,1,4.77,2,1,219.0,Luxury,0.48313838423129934,<1 km
Centro,f,40.4254509393434,-3.701392182735636,0,0,1,1,2.0,2,0,137.0,Economic,0.9837381918474165,<1 km
Centro,f,40.40955,-3.69453,1,1,1,1,4.68,2,1,191.0,Luxury,1.0924469075091743,1-2 km
Arganzuela,f,40.40688,-3.71326,1,1,1,0,3.67,2,0,153.0,Luxury,1.3801801454807705,1-2 km
Arganzuela,f,40.40759348149487,-3.71567723584029,1,0,1,1,4.73,2,1,359.0,Luxury,1.4570836291086247,1-2 km
Centro,t,40.41516,-3.70925,1,0,0,1,4.8,2,0,65.0,Low-Cost,0.5299606774539452,<1 km
Centro,t,40.417472852404565,-3.7064068391919136,1,0,0,0,4.94,1,0,60.0,Low-Cost,0.272568997610971,<1 km
Centro,f,40.41239,-3.71197,1,1,0,1,4.69,2,0,181.0,Luxury,0.8756233120341523,<1 km
Centro,f,40.4233,-3.70385,1,1,0,0,4.5,2,1,124.0,Economic,0.7319412750257875,<1 km
Centro,f,40.42086,-3.70826,1,0,1,1,0.0,2,0,157.0,Luxury,0.6201178698356369,<1 km
Arganzuela,f,40.4028,-3.69648,1,0,1,1,5.0,2,0,76.0,Low-Cost,1.6541266317709882,1-2 km
Centro,f,40.41211,-3.70153,1,0,0,0,3.5,1,0,26.0,Low-Cost,0.5359571535898766,<1 km
Centro,f,40.41391,-3.69712,1,1,1,1,4.64,2,1,176.0,Luxury,0.6127467268382427,<1 km
Centro,f,40.41037,-3.70268,1,1,0,0,4.78,2,0,111.0,Economic,0.7092862528456695,<1 km
Centro,t,40.41359,-3.69684,1,1,0,0,4.8,2,0,39.0,Low-Cost,0.6515798836514698,<1 km
Centro,f,40.42158,-3.69998,1,0,0,1,5.0,2,0,96.0,Economic,0.609768869241762,<1 km
Centro,f,40.41806,-3.7034,1,1,1,1,0.0,2,1,116.0,Economic,0.14809051390479672,<1 km
Centro,f,40.41654046601318,-3.702175096295175,1,1,1,0,5.0,2,1,371.0,Luxury,0.1007395345979653,<1 km
Arganzuela,f,40.40230259375711,-3.6945748691206193,1,0,1,1,0.0,2,0,53.0,Low-Cost,1.767453186260515,1-2 km
Centro,f,40.41237380883065,-3.710942686920992,1,0,1,1,4.0,2,0,133.0,Economic,0.8055538847118408,<1 km
Centro,t,40.4129266,-3.7059896,1,0,0,0,4.79,2,0,120.0,Economic,0.47866707782996387,<1 km
Centro,f,40.4282,-3.704,1,0,1,0,4.68,1,1,29.0,Low-Cost,1.2767437120604375,1-2 km
Centro,t,40.41097,-3.70063,1,1,0,0,4.0,2,1,66.0,Low-Cost,0.6802033595216651,<1 km
Centro,t,40.42092,-3.71301,1,0,1,1,4.94,2,1,186.0,Luxury,0.9420446359545944,<1 km
Arganzuela,f,40.4002,-3.70709,1,0,0,0,4.9,2,0,110.0,Economic,1.8651786536465025,1-2 km
Centro,f,40.42073,-3.6999,1,0,0,1,4.57,1,0,39.0,Low-Cost,0.5316813069836065,<1 km
Centro,t,40.40976026011286,-3.704069964587689,1,0,0,0,4.9,2,0,98.0,Economic,0.7773557817705383,<1 km
Centro,t,40.4158365,-3.6994484,1,1,0,1,5.0,2,1,240.0,Luxury,0.34399936761810423,<1 km
Centro,t,40.41588,-3.70088,1,1,1,1,4.99,2,0,110.0,Economic,0.22858112936574412,<1 km
Moncloa - Aravaca,f,40.42471,-3.71613,1,0,0,1,4.38,2,1,188.0,Luxury,1.4000048384055015,1-2 km
Centro,f,40.42224900000001,-3.6995162,1,1,1,1,4.96,2,0,92.0,Economic,0.6938833258047463,<1 km
Centro,f,40.41761324628517,-3.70391769999999,1,0,1,1,4.17,2,0,140.0,Economic,0.10985309508194009,<1 km
Centro,t,40.42336654663086,-3.700917959213257,0,0,1,1,4.71,1,0,203.0,Luxury,0.7659892905622087,<1 km
Centro,f,40.40699,-3.70133,1,0,0,1,4.75,2,1,97.0,Economic,1.0962036866143061,1-2 km
Centro,t,40.41143,-3.70912,1,0,1,0,4.8,1,0,36.0,Low-Cost,0.7659779845043834,<1 km
Centro,f,40.42041,-3.7051,0,0,1,1,0.0,0,0,86.0,Economic,0.43561220652472976,<1 km
Centro,t,40.42815,-3.705,1,1,1,0,4.87,1,0,49.0,Low-Cost,1.277717211294238,1-2 km
Centro,t,40.41093651262077,-3.705591254012128,1,0,1,0,5.0,2,1,489.0,Luxury,0.671727214003342,<1 km
Centro,f,40.40796,-3.69982,1,0,0,1,4.66,2,1,194.0,Luxury,1.0195692020382863,1-2 km
Centro,f,40.41368,-3.6975,1,0,1,1,0.0,2,1,284.0,Luxury,0.599421294540018,<1 km
Centro,f,40.408085698273595,-3.709809418480992,1,0,0,1,4.09,2,0,98.0,Economic,1.1062508840015972,1-2 km
Centro,t,40.40538,-3.70422,1,1,1,0,4.94,1,0,39.0,Low-Cost,1.264153698714535,1-2 km
Centro,t,40.4135543317281,-3.711858788360596,1,0,1,0,5.0,2,0,105.0,Economic,0.8030368740011892,<1 km
Centro,t,40.42355,-3.7012,1,1,1,1,4.89,2,0,150.0,Luxury,0.7797759203840698,<1 km
Centro,f,40.41577,-3.70855,1,1,1,0,4.78,2,0,157.0,Luxury,0.4538617799708886,<1 km
Centro,f,40.4174397,-3.6985701,1,0,0,1,4.83,2,1,695.0,Luxury,0.4113858437835152,<1 km
Centro,t,40.40969,-3.70206,1,1,1,1,4.84,2,1,210.0,Luxury,0.7901558688946578,<1 km
Centro,f,40.4111,-3.69851,0,0,0,1,0.0,1,0,297.0,Luxury,0.7476056323986634,<1 km
Centro,f,40.4115452,-3.7030873,1,0,0,0,4.72,2,0,70.0,Low-Cost,0.5768060155991488,<1 km
Centro,f,40.40884519999999,-3.711539199999999,1,0,1,1,5.0,2,0,264.0,Luxury,1.1182505936340226,1-2 km
Centro,f,40.40696,-3.69616,1,0,0,1,4.0,2,1,406.0,Luxury,1.2447468484790802,1-2 km
Centro,f,40.41431,-3.70051,1,1,1,0,4.56,2,0,88.0,Economic,0.36015529200103064,<1 km
Centro,f,40.42558,-3.69963,1,0,1,0,0.0,2,0,157.0,Luxury,1.033055594088426,1-2 km
Latina,f,40.40939,-3.73828,1,0,0,0,4.0,1,0,70.0,Low-Cost,3.0686985397508706,3-5 km
Retiro,f,40.42026,-3.67636,1,0,1,0,4.92,1,0,122.0,Economic,2.3174348999294305,2-3 km
Arganzuela,f,40.40259,-3.70243,1,0,1,1,4.8,2,0,141.0,Economic,1.5740676890793668,1-2 km
Centro,t,40.41032,-3.69948,1,0,0,1,5.0,2,0,97.0,Economic,0.7839693181873377,<1 km
Centro,t,40.41689,-3.70891,1,0,1,1,0.0,2,0,301.0,Luxury,0.47196964445432926,<1 km
Centro,f,40.4218907,-3.703881299999999,1,0,1,1,4.2,0,0,19.0,Low-Cost,0.57578793846748,<1 km
Centro,f,40.409288,-3.709144,1,0,1,1,4.0,2,1,102.0,Economic,0.9623584023904289,<1 km
Centro,t,40.41698,-3.69778,1,0,1,1,4.17,2,0,239.0,Luxury,0.47144065920030476,<1 km
Centro,f,40.409406933207784,-3.700039448594565,1,0,0,1,4.43,1,0,52.0,Low-Cost,0.8607668649034929,<1 km
Centro,t,40.41837587699255,-3.699518522237125,1,1,0,1,5.0,2,1,215.0,Luxury,0.37167445660590437,<1 km
Moncloa - Aravaca,t,40.42556,-3.71284,1,0,1,1,4.81,2,0,90.0,Economic,1.2693003511356722,1-2 km
Centro,t,40.423,-3.70398,1,0,1,1,4.94,2,1,300.0,Luxury,0.6994115536494252,<1 km
Chamberí,f,40.43089,-3.70443,1,0,0,1,4.44,2,0,115.0,Economic,1.577337268685514,1-2 km
Centro,f,40.41354659484231,-3.7092009221717546,1,0,1,1,0.0,2,1,112.0,Economic,0.6095139057875093,<1 km
Tetuán,f,40.44916,-3.70471,1,0,0,0,0.0,1,0,146.0,Luxury,3.608029111660083,3-5 km
Centro,f,40.41691,-3.70289,1,0,0,0,0.0,1,0,28.0,Low-Cost,0.0430109078337823,<1 km
Centro,f,40.42829,-3.70302,1,0,0,1,5.0,2,0,350.0,Luxury,1.2858081337392482,1-2 km
Centro,f,40.4095909,-3.7096198,1,1,1,1,0.0,2,1,121.0,Economic,0.9553791725769851,<1 km
Centro,f,40.41126,-3.70409,1,1,0,0,4.89,1,0,96.0,Economic,0.6114397813297208,<1 km
Centro,f,40.41091,-3.712,1,0,0,1,4.53,2,0,162.0,Luxury,0.9779209004636342,<1 km
Salamanca,t,40.42469669018344,-3.678584419464453,1,1,1,0,4.86,1,0,177.0,Luxury,2.2751437337019995,2-3 km
Centro,f,40.42355,-3.70592,1,0,0,1,4.26,2,0,208.0,Luxury,0.7893041602178751,<1 km
Retiro,f,40.41614,-3.67528,1,0,1,1,0.0,1,0,122.0,Economic,2.3763361386689943,2-3 km
Centro,f,40.41007091515361,-3.7022220137381514,1,0,0,0,4.63,2,0,100.0,Economic,0.7463604713661665,<1 km
Centro,f,40.4150974,-3.7024616,1,0,0,1,0.0,2,0,144.0,Luxury,0.19604279236152147,<1 km
Centro,f,40.42361,-3.6999,1,1,1,0,4.59,2,0,225.0,Luxury,0.8186457665226495,<1 km
Centro,f,40.42454,-3.69758,1,0,0,1,0.0,2,1,157.0,Luxury,0.9960129134708878,<1 km
Centro,f,40.41532,-3.70609,1,0,0,1,4.6,2,1,281.0,Luxury,0.2806913799543678,<1 km
Centro,t,40.40766,-3.69952,1,1,1,0,4.39,2,1,83.0,Economic,1.0589937189815988,1-2 km
Centro,t,40.41132,-3.70081,1,0,0,0,5.0,2,1,157.0,Luxury,0.6384268441128162,<1 km
Centro,t,40.41572,-3.69723,1,1,0,1,4.95,2,1,249.0,Luxury,0.5292103181999372,<1 km
Centro,f,40.42487891094276,-3.705428043533657,1,0,0,1,0.0,2,1,160.0,Luxury,0.9233224212545856,<1 km
Centro,f,40.422783,-3.707468,0,0,1,1,5.0,2,0,131.0,Economic,0.758511705383527,<1 km
Centro,t,40.4215824,-3.7026425,0,0,0,1,4.8,1,0,159.0,Luxury,0.5428848773450855,<1 km
Centro,t,40.42580272801083,-3.70994416606608,1,1,0,0,0.0,1,1,121.0,Economic,1.1535278794900152,1-2 km
Centro,f,40.4235598,-3.7024581,1,0,0,0,4.27,2,0,82.0,Low-Cost,0.7632021921507643,<1 km
Centro,f,40.41036,-3.69937,1,0,0,0,4.53,2,1,139.0,Economic,0.7838750717106139,<1 km
Moncloa - Aravaca,f,40.42688502421328,-3.7154655796715943,0,0,0,1,4.5,1,0,80.0,Low-Cost,1.5261361713644541,1-2 km
Centro,f,40.41157150268555,-3.70754599571228,1,0,1,0,4.88,2,0,1000.0,Luxury,0.6750889662058742,<1 km
Centro,t,40.41283946857975,-3.708706498146057,1,1,1,1,5.0,2,0,184.0,Luxury,0.6273328198205492,<1 km
Centro,f,40.41713130524097,-3.7100559845566745,1,0,0,0,0.0,2,0,108.0,Economic,0.5704026579658152,<1 km
Centro,t,40.4199,-3.70457,1,1,1,1,4.93,2,1,396.0,Luxury,0.36767678497680994,<1 km
Hortaleza,f,40.48549,-3.65107,1,0,0,1,4.67,2,1,143.0,Luxury,8.832891433868653,5-10 km
Centro,f,40.4168,-3.70282,1,1,1,1,4.66,2,1,103.0,Economic,0.044641207518600484,<1 km
Centro,f,40.42153,-3.70633,1,1,1,1,4.65,2,0,105.0,Economic,0.5908506248663562,<1 km
Centro,f,40.40828,-3.70267,1,0,0,0,4.69,2,0,81.0,Low-Cost,0.9411917424442479,<1 km
Centro,f,40.41992,-3.69929,0,0,0,0,0.0,1,0,33.0,Low-Cost,0.49334826308883367,<1 km
Centro,f,40.41304,-3.69588,1,0,1,0,4.66,2,0,178.0,Luxury,0.7530156440663438,<1 km
Centro,t,40.413686990057606,-3.6980839446187024,1,0,0,1,4.98,1,0,68.0,Low-Cost,0.5588803473086308,<1 km
Centro,t,40.419338,-3.704079,1,0,1,1,5.0,2,0,157.0,Luxury,0.29679436791851516,<1 km
Centro,f,40.412879804121275,-3.7041591480374336,1,0,1,0,4.6,2,0,100.0,Economic,0.4336064693119274,<1 km
Centro,f,40.40793,-3.70306,1,0,0,1,4.68,2,0,65.0,Low-Cost,0.9786892555904008,<1 km
Centro,f,40.42123217168826,-3.710285360612091,1,0,0,1,0.0,2,0,133.0,Economic,0.7723528354701155,<1 km
Centro,f,40.41895952,-3.700710739,1,1,1,1,0.0,2,0,158.0,Luxury,0.3331987792752597,<1 km
Centro,t,40.42491,-3.71141,1,0,0,0,4.62,2,1,206.0,Luxury,1.1376894542063754,1-2 km
Centro,f,40.41322,-3.69555,1,0,1,0,4.67,1,0,38.0,Low-Cost,0.7662094276814901,<1 km
Centro,f,40.418858898274905,-3.7034881820904375,0,0,0,0,4.67,1,0,28.0,Low-Cost,0.23717037459108997,<1 km
Centro,f,40.42399,-3.70761,1,0,1,0,4.67,2,0,90.0,Economic,0.8846440420666588,<1 km
Centro,f,40.425403403416006,-3.7038940434846577,1,1,0,0,4.71,2,1,221.0,Luxury,0.9656933817048566,<1 km
Moncloa - Aravaca,f,40.42470384472776,-3.712939744817256,1,0,0,1,4.8,2,1,136.0,Economic,1.2028642767134852,1-2 km
Centro,t,40.41555,-3.70155,1,0,0,1,4.7,2,0,129.0,Economic,0.20031336463336902,<1 km
Centro,f,40.42031288448363,-3.7004336756276497,1,0,1,1,4.47,1,0,45.0,Low-Cost,0.4682978077921486,<1 km
Centro,t,40.40879,-3.70492,1,0,0,0,4.7,2,0,61.0,Low-Cost,0.8928666543453069,<1 km
Centro,f,40.4243695,-3.7026741,1,0,1,1,0.0,2,0,116.0,Economic,0.8514473031294988,<1 km
Centro,f,40.4153847,-3.700640699999999,1,1,1,1,5.0,2,1,142.0,Luxury,0.27299595457532283,<1 km
Centro,f,40.40882,-3.70085,1,0,1,0,4.47,2,0,68.0,Low-Cost,0.9043348754554594,<1 km
Centro,f,40.41372,-3.7083,1,0,1,1,0.0,1,0,68.0,Low-Cost,0.5369787702518286,<1 km
Centro,f,40.4276253,-3.7033132,1,0,0,0,0.0,1,0,44.0,Low-Cost,1.2116152475926734,1-2 km
Centro,f,40.416664,-3.708715,1,0,0,1,4.53,2,0,166.0,Luxury,0.45517982408075863,<1 km
Centro,f,40.42569,-3.701,1,0,0,0,5.0,1,0,157.0,Luxury,1.0159001868809574,1-2 km
Chamartín,f,40.44024,-3.67666,0,0,0,0,4.97,1,0,129.0,Economic,3.454569809261728,3-5 km
Centro,t,40.42283,-3.70255,1,0,0,0,4.91,1,0,56.0,Low-Cost,0.6816803508306758,<1 km
Centro,f,40.4154,-3.71032,1,0,1,1,4.38,2,0,206.0,Luxury,0.609199916717305,<1 km
Centro,f,40.41593,-3.70018,1,0,1,1,4.73,2,0,182.0,Luxury,0.2818080371428814,<1 km
Centro,t,40.4152,-3.70315,1,1,0,0,4.96,2,0,148.0,Luxury,0.17076830258744446,<1 km
Salamanca,f,40.43539,-3.68222,1,0,1,1,4.58,2,0,177.0,Luxury,2.738858144122098,2-3 km
Centro,f,40.42103,-3.704588,1,1,1,1,4.28,2,0,109.0,Economic,0.489798208724459,<1 km
Centro,t,40.42172,-3.70328,1,0,1,1,4.84,2,0,97.0,Economic,0.5549963537966401,<1 km
Centro,f,40.41478,-3.69766,1,0,1,0,4.81,2,1,289.0,Luxury,0.5273680617749614,<1 km
Centro,f,40.424816,-3.698336,1,0,0,1,5.0,2,0,350.0,Luxury,0.9939764736117341,<1 km
Centro,t,40.41915,-3.703,0,0,0,0,4.76,2,1,303.0,Luxury,0.27072831435484257,<1 km
Centro,f,40.42488,-3.70824,1,0,0,1,4.77,2,0,158.0,Luxury,0.9967944430868891,<1 km
Centro,f,40.41023,-3.71171,1,0,1,0,4.54,2,0,107.0,Economic,1.012174842534377,1-2 km
Centro,t,40.41215,-3.71289,1,0,0,1,4.88,2,1,148.0,Luxury,0.9555498075689466,<1 km
Centro,t,40.4157563,-3.7026653,1,1,0,1,4.88,2,0,128.0,Economic,0.1222758432270446,<1 km
Tetuán,t,40.45169,-3.69844,0,0,0,1,4.76,1,0,146.0,Luxury,3.9095352896853908,3-5 km
Centro,f,40.41987673007133,-3.701082539201259,1,0,1,1,0.0,2,1,154.0,Luxury,0.39874558631172,<1 km
Chamberí,f,40.43126105903051,-3.7106705456972127,1,0,0,1,0.0,1,1,130.0,Economic,1.7309704959626708,1-2 km
Centro,t,40.40923,-3.70648,1,0,0,1,4.68,2,0,65.0,Low-Cost,0.8752278305431997,<1 km
Centro,f,40.42662,-3.70319,1,1,1,1,4.67,2,1,154.0,Luxury,1.0999013425006139,1-2 km
Chamberí,f,40.43104,-3.70072,1,0,0,1,4.79,2,1,344.0,Luxury,1.6066793634472059,1-2 km
Centro,f,40.41058,-3.70217,1,0,1,1,4.67,2,0,84.0,Economic,0.6908633382569148,<1 km
Centro,t,40.41238,-3.70981,1,0,0,1,4.67,2,1,314.0,Luxury,0.7307430811018824,<1 km
Centro,f,40.41126,-3.71096,1,0,1,1,4.86,2,1,285.0,Luxury,0.8866266659454632,<1 km
Centro,f,40.42165,-3.707,1,0,1,0,4.37,2,0,109.0,Economic,0.6288631759778746,<1 km
Centro,f,40.41499,-3.7021,1,0,1,0,4.63,2,1,121.0,Economic,0.21998562463945132,<1 km
Centro,t,40.41891,-3.69931,1,0,1,1,4.5,2,0,212.0,Luxury,0.41851059227585247,<1 km
Centro,f,40.41976,-3.70146,1,0,1,1,4.58,2,0,147.0,Luxury,0.3726840783877648,<1 km
Moncloa - Aravaca,f,40.42167,-3.71499,1,0,1,1,4.7,2,1,192.0,Luxury,1.1290150262920744,1-2 km
Centro,f,40.41428,-3.70726,1,0,0,1,0.0,2,0,157.0,Luxury,0.4293570099562774,<1 km
Centro,t,40.40602,-3.70637,1,0,0,1,4.9,2,0,111.0,Economic,1.2181239128328905,1-2 km
Centro,f,40.41962585883539,-3.701647620939718,1,0,0,1,0.0,2,1,171.0,Luxury,0.3525066449227915,<1 km
Moncloa - Aravaca,f,40.42418,-3.71389,1,0,1,1,4.88,2,0,124.0,Economic,1.2182785446242193,1-2 km
Centro,f,40.4131212,-3.704287599999999,0,0,0,1,5.0,1,0,450.0,Luxury,0.4091284970783652,<1 km
Centro,f,40.42163,-3.6997,1,0,0,0,5.0,2,1,157.0,Luxury,0.6260104955303671,<1 km
Centro,f,40.41244408360191,-3.705306592240855,1,0,0,1,0.0,2,0,119.0,Economic,0.5047408135645479,<1 km
Centro,f,40.41585,-3.7048,1,1,0,1,4.7,2,0,192.0,Luxury,0.15764355771203487,<1 km
Arganzuela,t,40.40398,-3.71495,1,0,1,1,4.98,1,0,141.0,Economic,1.7251269372308058,1-2 km
Centro,f,40.41743,-3.70552,1,0,1,1,4.79,2,1,216.0,Luxury,0.20041755848105217,<1 km
Centro,t,40.41613,-3.69753,1,0,1,0,4.8,2,1,151.0,Luxury,0.49627135608235445,<1 km
Centro,f,40.42156156530538,-3.702063543649442,1,0,1,1,0.0,1,0,38.0,Low-Cost,0.5480972848199259,<1 km
Centro,f,40.4118106,-3.7048624,1,0,0,1,4.8,0,0,46.0,Low-Cost,0.5619028939676753,<1 km
Centro,t,40.40969,-3.70527,0,0,1,0,0.0,1,0,157.0,Luxury,0.7995922893218173,<1 km
Centro,f,40.42373560906732,-3.7056821471256134,1,0,0,0,0.0,1,0,47.0,Low-Cost,0.8039533675441723,<1 km
Centro,t,40.41973,-3.70142,1,1,1,1,0.0,2,1,332.0,Luxury,0.3711397986859261,<1 km
Centro,f,40.41043272057704,-3.696410381221016,1,0,0,1,4.58,2,0,124.0,Economic,0.9133726815902428,<1 km
Centro,f,40.4080807,-3.7083511,1,0,0,0,0.0,1,0,28.0,Low-Cost,1.05110968666378,1-2 km
Centro,t,40.4226351,-3.6974674,1,1,1,1,4.86,2,1,232.0,Luxury,0.8236247774124175,<1 km
Centro,f,40.40934,-3.69801,1,0,1,0,4.53,1,0,40.0,Low-Cost,0.9373424717091836,<1 km
Centro,f,40.41653,-3.70878,1,0,0,1,4.53,2,1,185.0,Luxury,0.46115686576433274,<1 km
Centro,f,40.42034686737836,-3.7102847475305674,1,0,0,1,0.0,2,0,139.0,Economic,0.7124451362731585,<1 km
Centro,f,40.42481,-3.70995,1,0,0,0,5.0,1,0,157.0,Luxury,1.058593283287355,1-2 km
Centro,f,40.42222,-3.70001,1,0,1,1,4.58,2,0,107.0,Economic,0.6724710626761553,<1 km
Centro,t,40.42228610550212,-3.699714057147503,1,1,1,1,4.81,1,0,72.0,Low-Cost,0.6899243914988363,<1 km
Centro,f,40.410019874461824,-3.702003540154646,1,1,1,1,0.0,2,0,221.0,Luxury,0.7545397300976583,<1 km
Chamberí,f,40.43072597929992,-3.710920562402366,1,0,0,0,0.0,1,0,50.0,Low-Cost,1.6835182403537068,1-2 km
Centro,t,40.41786,-3.70244,0,0,0,0,2.0,2,0,236.0,Luxury,0.14699736909908562,<1 km
Centro,f,40.41285,-3.70209,1,0,1,1,4.0,2,0,90.0,Economic,0.4440974387584621,<1 km
Centro,f,40.40814,-3.70994,1,1,1,1,4.18,2,1,231.0,Luxury,1.1065512931773762,1-2 km
Centro,f,40.42283,-3.70727,1,1,1,1,4.83,2,0,200.0,Luxury,0.7556234703557637,<1 km
Centro,f,40.42252,-3.69953,1,1,1,1,4.82,2,0,104.0,Economic,0.7201520549773667,<1 km
Centro,f,40.41136,-3.69924,1,1,0,0,4.63,1,0,50.0,Low-Cost,0.6905387736939848,<1 km
Centro,t,40.42112978580026,-3.703151761438887,1,0,0,0,4.87,2,0,110.0,Economic,0.48960170388094476,<1 km
Centro,t,40.41562,-3.70984,1,1,1,1,4.88,2,1,224.0,Luxury,0.5640129934334027,<1 km
Centro,f,40.41229,-3.70772,0,0,0,1,3.33,1,0,46.0,Low-Cost,0.6174154354425286,<1 km
Centro,f,40.40987,-3.71036,1,1,1,0,5.0,2,1,142.0,Luxury,0.9669639763313638,<1 km
Centro,f,40.41251824218917,-3.7118241411419337,1,1,1,0,5.0,2,0,102.0,Economic,0.8574757206480216,<1 km
Centro,f,40.4127,-3.70598,1,1,0,0,4.73,2,0,133.0,Economic,0.5006993995823604,<1 km
Centro,f,40.40941,-3.7085,1,1,0,1,0.0,2,1,169.0,Luxury,0.9237147671856539,<1 km
Centro,f,40.41415,-3.70644,1,1,0,1,4.69,2,0,132.0,Economic,0.38879299753881413,<1 km
Centro,f,40.42219,-3.6985,1,0,1,1,4.67,2,0,118.0,Economic,0.7324911516855916,<1 km
Ciudad Lineal,f,40.42829,-3.64371,1,0,0,0,4.68,2,0,99.0,Economic,5.208772766507375,5-10 km
Centro,f,40.41938,-3.70847,1,0,1,1,4.6,2,1,193.0,Luxury,0.5249507741763526,<1 km
Centro,t,40.42146,-3.69943,1,0,1,1,4.83,2,1,140.0,Economic,0.6214890176274057,<1 km
Centro,f,40.41839,-3.70221,1,1,1,1,4.4,2,0,169.0,Luxury,0.2079598251866956,<1 km
Centro,f,40.42479230488193,-3.7102310073786366,1,0,1,1,4.9,2,0,159.0,Luxury,1.069709856743975,1-2 km
Centro,f,40.41139,-3.71309,1,0,1,1,4.46,2,0,128.0,Economic,1.0168336815460466,1-2 km
Centro,t,40.40883,-3.69879,1,0,0,0,4.83,2,0,115.0,Economic,0.9590560029279785,<1 km
Centro,f,40.412131096971585,-3.7048927185241687,1,0,0,1,0.0,1,0,135.0,Economic,0.527913797951201,<1 km
Centro,f,40.4187,-3.70007,1,1,1,1,4.76,1,0,157.0,Luxury,0.3530160294001832,<1 km
Centro,t,40.40989,-3.69919,1,0,0,1,4.83,2,1,134.0,Economic,0.8376690106805109,<1 km
Centro,f,40.41071,-3.69525,0,0,1,0,4.7,1,0,50.0,Low-Cost,0.9575653694800782,<1 km
Centro,t,40.42191,-3.71039,1,0,1,1,4.85,2,1,226.0,Luxury,0.8295684583005186,<1 km
Centro,f,40.41257,-3.70076,1,0,0,0,4.06,1,0,31.0,Low-Cost,0.5114111665078895,<1 km
Centro,t,40.425331,-3.70294,1,0,0,0,4.8,2,0,180.0,Luxury,0.9570949399295519,<1 km
Centro,f,40.42065,-3.69848,1,1,1,1,4.78,1,0,157.0,Luxury,0.599411479634303,<1 km
Centro,f,40.42044,-3.70686,1,1,1,1,4.39,2,0,219.0,Luxury,0.5090412240016792,<1 km
Centro,t,40.42105,-3.70135,1,1,1,1,4.78,2,0,105.0,Economic,0.5091230488663042,<1 km
Centro,f,40.42104,-3.69969,1,0,1,0,4.19,1,0,45.0,Low-Cost,0.5702729584913604,<1 km
Centro,f,40.41504,-3.70712,1,1,0,1,4.76,2,0,225.0,Luxury,0.37112489996298104,<1 km
